property_id,metro,city,state,zip,beds,baths,sqft,lot_size,age,closed_price,predicted_fair_price,fair_price_low_95,fair_price_high_95,max_offer_price,review_flag,CBSA,CBSA_NAME,Final_City_Score,reno_tier,cost_per_sqft,estimated_reno_cost,estimated_reno_days,warranty_flag,fast_close_flag,eco_upgrade_flag,reno_uplift_pct,eco_uplift_pct,cx_uplift_pct,total_uplift_pct,predicted_sell_price_base,predicted_sell_price_bull,predicted_sell_price_bear,reno_to_fair_ratio,max_offer_price_used,estimated_reno_cost_used,expected_holding_months,buy_closing_cost,holding_cost_monthly,holding_cost_base,sell_closing_cost_base,total_cost,sell_base_used,sell_bull_used,sell_bear_used,profit_base,profit_bull,profit_bear,margin_pct_base,margin_pct_bear,meets_9pct_hurdle_flag,liquidity_flag,stop_loss_price,reno_to_buy_ratio,reno_risk_flag,sell_base_q4_4m,total_cost_q4_4m,profit_base_q4_4m,profit_bull_q4_4m,profit_bear_q4_4m,margin_base_q4_4m,sell_base_m6,total_cost_m6,profit_base_m6,profit_bull_m6,profit_bear_m6,margin_base_m6,sell_base_y1,total_cost_y1,profit_base_y1,profit_bull_y1,profit_bear_y1,margin_base_y1,sell_base_y2,total_cost_y2,profit_base_y2,profit_bull_y2,profit_bear_y2,margin_base_y2,sell_base_y3,total_cost_y3,profit_base_y3,profit_bull_y3,profit_bear_y3,margin_base_y3,buy_if_6m,buy_if_y1,buy_decision,decision_reason,buy_decision_v2
11,Peoria,Marquette Heights,IL,61554,2,2,1638,22000,68,184000,195385.0979,146538.8234,244231.3724,185615.843,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122,Heavy,40.52835455734937,39077.01958,70,1,1,1,0.2865642653016608,0.020005301,0.022711224,0.32928079,259721.6572847385,270110.52357612806,249332.79099334896,0.2,185615.843,39077.01958,9,3712.31686,334.1085174,3006.976657,12466.639549667449,243878.79564626742,259721.6572847385,270110.52357612806,249332.79099334896,15842.861638471077,26231.727929860645,5453.995347081538,0.06496203,0.022363548797379885,FALSE,OK,244346.13517348198,0.21052631579514472,OK,262293.32609002135,242331.69316192102,19961.632928100327,22483.838866346778,17389.964122817473,0.082373183,263588.6936888855,243062.08784146648,20526.605847419007,24337.724459318444,16659.56944327202,0.084450052,267513.3070032807,245255.12038495744,22258.186618323234,30049.83633686541,14466.536899781058,0.090755237,275538.70621337905,249649.64175584217,25889.06445753688,42173.61236929006,10072.015528896329,0.1037015886562194,283804.8673997804,254055.71970158946,29749.147698190965,55276.92967105066,5665.937583149032,0.11709694130537161,FALSE,TRUE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
12,Peoria,Peoria,IL,61604,3,1.5,1320,13943,95,90000,148319.0211,111239.2658,185398.7764,140903.07,OK,37900,"Peoria, IL",0.595813122,Heavy,53.31559474351784,29663.804220000005,83,1,1,1,0.2913225887577796,0.021962336,0.019921519,0.3332064438610769,197739.87467768704,205649.4696647945,189830.27969057957,0.2,140903.07,29663.804220000005,9,2818.0614,253.625526,2282.629734,9491.513984528978,185159.07933852897,197739.87467768704,205649.4696647945,189830.27969057957,12580.795339158067,20490.390326265537,4671.200352050597,0.067945873,0.025228038337294683,FALSE,OK,186033.67409676797,0.2105263158567092,OK,199697.82255383063,183984.9332065839,15712.889347246732,17633.178518947912,13754.941471103142,0.085403131,200684.05461987705,184539.5233977541,16144.531222122954,19046.13798290459,13200.351279932947,0.087485493,203672.07091801765,186204.70133606487,17467.36958195278,23399.565822283388,11535.173341622169,0.09380735,209782.23304555818,189541.4954301868,20240.737615371385,32639.027757662378,8198.379247500241,0.10678789659980598,216075.7000369249,192887.0881577724,23188.611879152508,42624.26642134771,4852.786519914633,0.12021858020991708,FALSE,TRUE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
13,Peoria,Dunlap,IL,61525,4,3,2463,86248,23,410000,388620.328,291465.246,485775.41,369189.3116,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122,Medium,27.014111681129304,70735.75707062148,28,1,1,1,0.1874446592772601,0.023122759,0.024754486,0.2353219047713032,480071.2038178085,499274.0519705209,460868.3556650962,0.1820176454347017,369189.3116,70735.75707062148,6,7383.786232,664.5407609,3987.2445652799997,23043.41778325481,474339.51725115627,480071.2038178085,499274.0519705209,460868.3556650962,5731.686566652206,24934.53472,-13471.16159,0.012083511,-0.02839983,FALSE,OK,451650.98855179426,0.1915975215102123,OK,484824.6931959366,473238.60321954644,11586.089976390183,16248.151868760295,6832.600598262041,0.024482554672352302,487219.0591070224,474682.6143050385,12536.44480198389,19580.941279615683,5388.589512769948,0.026410162,494473.33993234276,479018.06434993393,15455.275582408824,29857.411696943047,1053.1394678745419,0.032264494,509307.54013031296,487704.59508999647,21602.945040316496,51703.40951969323,-7633.391272,0.044295143531157606,524586.7663342224,496412.48707834416,28174.27925587824,75359.99781,-16341.28326,0.056755782719526464,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
14,Peoria,Tremont,IL,61568,5,4,4412,12632,26,625000,549172.0147,411879.011,686465.0184,521713.414,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122,Medium,29.51866258579162,109834.4029,31,1,1,1,0.1245454142719985,0.029393145,0.016902413,0.1708409724029038,642993.0957078099,668712.8195361224,617273.3718794974,0.2,521713.414,109834.4029,6,10434.26828,939.0841452,5634.504871,30863.668593974875,678480.2586851749,642993.0957078099,668712.8195361224,617273.3718794974,-35487.16298,-9767.439149,-61206.88681,-0.052303899,-0.090211743,FALSE,OK,604927.9044419074,0.2105263157753502,OK,649359.7780381602,676907.6911466317,-27547.91311,-21303.68603,-33914.59544,-0.040696706,652566.7205441527,678939.7926773193,-26373.07213,-16937.88302,-35946.69697,-0.038844493,662282.8885790443,685040.6736141942,-22757.78504,-3467.992164,-42047.57791,-0.033221071,682151.3752364155,697263.3707,-15111.99548,25203.671621147194,-54270.27501,-0.021673296,702615.9165,709514.6784388884,-6898.761945,56300.38643864461,-66521.58273,-0.009723212,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
15,Peoria,Peoria,IL,61615,3,1,1828,15398,48,125000,186237.003,139677.7522,232796.2537,176925.1528,OK,37900,"Peoria, IL",0.595813122,Medium,24.20779878358264,37247.4006,45,1,1,1,0.1821525643965464,0.03443765,0.020470327,0.2370605410888451,230386.44770194485,239601.90561002263,221170.98979386705,0.2,176925.1528,37247.4006,6,3538.5030560000005,318.465275,1910.7916502399999,11058.549489693352,230680.39759593335,230386.44770194485,239601.90561002263,221170.98979386705,-293.949894,8921.508014089282,-9509.407802,-0.001274273,-0.041223302,FALSE,OK,216747.5699979897,0.21052631584896955,OK,232667.64999715998,230152.96475602366,2514.6852411363216,4752.011433184642,233.48294592119055,0.010926148,233816.70757938278,230845.05007005035,2971.6575093324354,6352.315433456504,-458.6023681,0.012872953127782817,237298.0411330032,232922.94573086416,4375.095402139035,11286.688833197404,-2536.498029,0.018783445265175093,244416.9823669933,237086.23821057566,7330.744156417641,21775.97442732961,-6699.790509,0.030920158891325475,251749.4918380031,241259.78196566412,10489.709872338979,33134.163430515444,-10873.33426,0.0434789,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
16,Peoria,Peoria,IL,61604,3,1,936,5117,78,55000,99015.76888,74261.82666,123769.7111,94064.98044,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122,Heavy,37.22649060104987,19803.153776000003,83,1,1,1,0.2451846479355898,0.021109154,0.022285405,0.2885792065072555,127589.6608950962,132693.24733090005,122486.07445929234,0.2,94064.98044,19803.153776000003,9,1881.299609,169.3169648,1523.8526831279999,6124.303722964618,123397.59023089263,127589.6608950962,132693.24733090005,122486.07445929234,4192.070664203566,9295.657100007418,-911.5157716,0.033972063,-0.00738682,FALSE,OK,120036.3529701065,0.21052631578052133,OK,128853.00702583804,122611.64602120825,6241.361004629798,7480.408235934272,4978.014873887951,0.050903492507964734,129489.36332512184,122980.82505315787,6508.538271963975,8380.770785828412,4608.835841938329,0.052923196,131417.35072194907,124089.27023695757,7328.080485,11155.770311844404,3500.3906581386254,0.059054908,135359.87124360754,126310.31479950117,9049.556444106376,17049.42818222895,1279.3460955950286,0.071645427,139420.66738091578,128537.03659159597,10883.63078931981,23424.290969037917,-947.3756965,0.084673111,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
17,Peoria,Peoria,IL,61614,3,2,1708,7832,57,145000,200596.1914,150447.1435,250745.2392,190566.3818,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122,Heavy,44.75545010136421,40119.238280000005,90,1,1,1,0.2364005159218638,0.018557875,0.023274512,0.278232903,256408.6521502583,266664.99823626864,246152.3061,0.2,190566.3818,40119.238280000005,9,3811.327636,343.0194872,3087.1753851599997,12307.615303212398,249891.73840437242,256408.6521502583,266664.99823626864,246152.3061,6516.9137458858895,16773.259831896226,-3739.43234,0.026078948377798238,-0.01496421,FALSE,OK,241229.25994296302,0.2105263158226159,OK,258947.5167910939,248298.50647093254,10649.010320161353,13139.043041468598,8110.145679325768,0.042887935,260226.36070244215,249045.92995315723,11180.430749284918,14942.93479564783,7362.722197101073,0.044893047,264100.91171476606,251290.0253251888,12810.886389577267,20503.14595408502,5118.626825069514,0.050980481,272023.9391,255786.56448493805,16237.374581270968,32314.197071092203,622.0876653202577,0.06348017,280184.6572381953,260294.5128040734,19890.144434121903,45092.294445318694,-3885.860654,0.076413998,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
18,Peoria,Chillicothe,IL,61523,3,1,1592,9240,54,175000,175111.7713,131333.8285,218889.7141,166356.1827,OK,37900,"Peoria, IL",0.595813122,Heavy,33.46779689039603,35022.35426,84,1,1,1,0.2207628705611956,0.019339775,0.023263173,0.2633658189451608,221230.22635536225,230079.43540957672,212381.0173011477,0.2,166356.1827,35022.35426,9,3327.123654,299.4411289,2694.97016,10619.050865057388,218019.6816387974,221230.22635536225,230079.43540957672,212381.0173011477,3210.544716564851,12059.753770779324,-5638.664338,0.014725939843742635,-0.025863098,FALSE,OK,208133.39695512474,0.21052631583376671,OK,223420.76709752306,216627.6219501211,6793.145147401956,8941.553549175587,4602.604405241145,0.031358629,224524.15782013783,217279.4669625266,7244.690857611218,10490.99169,3950.7593928356364,0.033342731178831006,227867.13314602312,219236.5765513291,8630.556594694004,15267.463385354873,1993.6498040331353,0.039366408,234703.1471404038,223157.99876937937,11545.148371024436,25416.283563505684,-1927.772414,0.051735310563327225,241744.24155461593,227089.26484758154,14654.976707034395,36399.474425276596,-5859.038492,0.064533992,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
19,Peoria,Peoria,IL,61614,2,1,678,11600,47,75000,88698.73031,66524.04773,110873.4129,84263.79379,OK,37900,"Peoria, IL",0.595813122,Medium,29.58683640789615,17739.746062000002,47,1,1,1,0.1996812604082021,0.013347227,0.019572404,0.2326008910704423,109330.13401692286,113703.33937759978,104956.92865624596,0.2,84263.79379,17739.746062000002,6,1685.275876,151.6748288,910.0489729,5247.846432812297,109846.71113354429,109330.13401692286,113703.33937759978,104956.92865624596,-516.5771166,3856.6282440554933,-4889.782477,-0.004702709,-0.044514601,FALSE,OK,102857.79008312104,0.2105263158007166,OK,110412.68099459162,109595.3237308284,817.3572637632169,1879.0827899654832,-265.1897139,0.007457957,110957.96749347504,109924.8471404188,1033.1203530562343,2637.415169859116,-594.7131235,0.009398424,112610.03803743055,110914.19549946068,1695.8425379698747,4975.746558477564,-1584.061483,0.015289679831632739,115988.33917855346,112896.45190009856,3091.887278454902,9946.886681315984,-3566.317883,0.027386930469620922,119467.98935391007,114883.5730543797,4584.416299530378,15330.365841919716,-5553.439037,0.039904889599493586,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
20,Peoria,Tremont,IL,61568,2,1,1253,8325,136,112000,98293.81714,73720.36285,122867.2714,93379.12628,OK,37900,"Peoria, IL",0.595813122,Heavy,46.52828117980749,19658.76343,59,1,1,1,0.2076396307182636,0.017423468,0.023125132,0.2481882311477224,122689.18574873428,127596.75317868363,117781.61831878492,0.2,93379.12628,19658.76343,9,1867.582526,168.0824273,1512.741846,5889.080915939246,122307.29499527525,122689.18574873428,127596.75317868363,117781.61831878492,381.8907534590253,5289.458183,-4525.676676,0.003122387,-0.037002508,FALSE,OK,115425.98595240922,0.21052631579623726,OK,123904.00916790593,121525.19438287549,2378.8147850304376,3570.2725790750264,1163.9913658587902,0.019574663485299838,124515.92423733619,121890.73116081614,2625.1930765200523,4425.516716,798.4545879181387,0.021537266,126369.86132119631,122988.21470466543,3381.646616530881,7062.322188992912,-299.0289559,0.027495696,130160.95716083219,125187.17643261593,4973.780728216254,12666.39267466191,-2497.990684,0.039730752541523084,134065.78587565717,127391.59733857554,6674.188537081631,18733.185915138965,-4702.41159,0.052391121,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
21,Peoria,Peoria,IL,61607,4,3,2882,11600,19,349900,423611.4445,317708.5834,529514.3056,402430.8723,OK,37900,"Peoria, IL",0.595813122,Light,16.064701920682992,48698.47093540838,20,1,1,1,0.093080321,0.012161185,0.020176287,0.1254177933085787,476739.8570894494,495809.4513730274,457670.2628058714,0.1149602343555389,402430.8723,48698.47093540838,4,8048.617446,724.3755701399999,2897.5022805599997,22883.513140293573,484958.9761022619,476739.8570894494,495809.4513730274,457670.2628058714,-8219.119013,10850.475270765484,-27288.7133,-0.016948071,-0.056270148,FALSE,OK,448516.8575497539,0.12101077299831299,OK,481460.3606913798,485185.56027515454,-3725.199584,904.5109729830292,-8445.703186,-0.007677886,483838.11143583833,486748.4434511686,-2910.332015,4085.280754828418,-10008.58636,-0.00597913,491042.0528021329,491440.4860575907,-398.4332555,13903.762457225705,-14700.62897,-0.000810746,505773.31438619684,500840.0934553058,4933.220930891053,34824.80997,-24100.23637,0.009849892,520946.5138177828,510260.9138697019,10685.599948080897,57543.88376154576,-33521.05678,0.020941443,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
22,Peoria,Peoria,IL,61605,2,1,1125,7619,125,45000,83761.70972,62821.28229,104702.1372,79573.62424,OK,37900,"Peoria, IL",0.595813122,Heavy,40.15409726698697,16752.34194,57,1,1,1,0.2767393322588633,0.020697357,0.018396626,0.3158333148969311,110216.4481623021,114625.1060887942,105807.7902,0.2,79573.62424,16752.34194,9,1591.472485,143.2325236,1289.0927126880001,5290.389511790501,104496.92089327851,110216.4481623021,114625.1060887942,105807.7902,5719.527269023587,10128.185195515689,1310.869342531485,0.054733931106590916,0.012544573862327107,FALSE,OK,103691.6344310938,0.2105263157735996,OK,111307.7710982917,103833.1418,7474.6293222457025,8544.962012,6383.306386256096,0.071986932,111857.47810888116,104145.99275981831,7711.485349062845,9328.785813414564,6070.455402483785,0.074044955,113522.94160717116,105085.33014952824,8437.611457642925,11744.104902512001,5131.118012773863,0.080292953,116928.62985538629,106967.59346902656,9961.036386,16871.607686136093,3248.8546932755416,0.093122001,120436.48875104789,108854.76097960232,11581.72777144557,22414.79224,1361.6871826997813,0.10639615270126591,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
23,Peoria,Peoria,IL,61603,2,1,726,4186,120,47900,53284.90151,39963.67613,66606.12688,50620.65643,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122,Heavy,54.32605456108277,10656.980302000002,72,1,1,1,0.288209653,0.014183932,0.019153867,0.3215474520235655,70418.52582186714,73235.26685474183,67601.78478899245,0.2,50620.65643,10656.980302000002,9,1012.413129,91.11718157,820.0546342,3380.0892394496227,66490.19373421563,70418.52582186714,73235.26685474183,67601.78478899245,3928.3320876515063,6745.073120526198,1111.5910547768144,0.059081375,0.01671812,FALSE,OK,66249.74909,0.21052631580818876,OK,71115.78429489299,66068.07623305087,5047.708061842117,5731.555630994801,4350.449588816264,0.07640162,71466.99827,66267.16886719494,5199.829406782665,6233.1408263537305,4151.356954672199,0.078467656,72531.08159652316,66864.94795612112,5666.13364,7778.689415058048,3553.577865746018,0.084739969,74707.01404441884,68062.79889,6644.215151910743,11059.456720941831,2355.726929359036,0.097618894,76948.22446575141,69263.78317162007,7684.441294131335,14605.807778636838,1154.7426502470626,0.11094457943613935,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
24,Peoria,Peoria,IL,61615,3,2.5,1374,5174,19,290000,264017.7756,198013.3317,330022.2195,250816.8868,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122,Light,17.14496897057758,25557.187365573594,27,1,1,1,0.088468685,0.018660169,0.020371976,0.1275008290597926,297680.26087552233,309587.47131054325,285773.0504405014,0.09680101,250816.8868,25557.187365573594,4,5016.337736,451.4703962,1805.881585,14288.652522025071,297484.9460085586,297680.26087552233,309587.47131054325,285773.0504405014,195.31486696371576,12102.525301984628,-11711.89557,0.000656554,-0.039369708,FALSE,OK,280057.5894316914,0.10189580012590123,OK,300627.78188260866,297626.42701689876,3001.354865709902,5892.183954,53.833858623576816,0.010084302310760495,302112.4689,298600.63278474496,3511.8360846590367,7879.953839945141,-920.3719092,0.011760980048527383,306610.6687,301525.3687541394,5085.299948,14015.70777391427,-3845.107879,0.016865247420674245,315808.9887628416,307384.53287194995,8424.455890891666,27089.008247787016,-9704.271996,0.027406895890890907,325283.2584257269,313256.94257064845,12026.315855078457,41285.01101627271,-15576.6817,0.038391218902885695,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
25,Peoria,Tremont,IL,61568,5,1,1888,13504,151,312000,207383.6309,155537.7232,259229.5386,197014.4494,OK,37900,"Peoria, IL",0.595813122,Heavy,49.90282043269652,41476.72618,61,1,1,1,0.3030121382087819,0.029839444,0.023558912,0.3564104935903266,281297.33315162314,292549.22647768806,270045.4398255582,0.2,197014.4494,41476.72618,9,3940.2889880000002,354.6260089,3191.63408,13502.27199127791,259125.3706395579,281297.33315162314,292549.22647768806,270045.4398255582,22171.96251206525,33423.85583813017,10920.069186000328,0.085564615,0.04214203,FALSE,OK,264644.53102904704,0.21052631574138742,OK,284082.6364037205,257485.93515105857,26596.701252661907,29328.432643510372,23811.39800056457,0.10329380219179153,285485.6131705444,258262.5300537061,27223.083116838272,31350.80012380515,23034.80309791703,0.10540856666732563,289736.25314617186,260594.31682605625,29141.93632011561,37580.85631466427,20703.01632556689,0.11182874851245325,298428.3407,265267.0491376267,33161.29160293029,50798.63439153711,16030.284013996425,0.12501097181401313,307381.1909627737,269952.29805533314,37428.892907440546,65077.326485580474,11345.035096289997,0.13865002512321123,TRUE,TRUE,NO_BUY,HURDLE_FAIL,NO_BUY
26,Peoria,Peoria,IL,61604,2,1,640,4179,105,38000,49952.23261,37464.17446,62440.29076,47454.62098,OK,37900,"Peoria, IL",0.595813122,Heavy,36.47669028059526,9990.446522,70,1,1,1,0.222055048,0.016148191,0.016283447,0.2544866870697398,62664.41079865592,65170.98723060216,60157.83436670968,0.2,47454.62098,9990.446522,9,949.0924196,85.41831776,768.7648599,3007.8917183354843,62170.81649981148,62664.41079865592,65170.98723060216,60157.83436670968,493.5942988444367,3000.1707307906763,-2012.982133,0.007939325,-0.032378248,FALSE,OK,58954.67767937548,0.2105263157872555,OK,63284.890862340624,61773.50795404835,1511.3829082922748,2119.9288057944214,890.9028446075681,0.024466522273861344,63597.431018595285,61959.34651707656,1638.0845015187224,2557.6131415067503,705.0642815793544,0.026438053,64544.343122615595,62517.30820465354,2027.0349179620534,3906.9672419217386,147.10259400237555,0.03242358,66480.67341629406,63635.271871918114,2845.4015443759417,6774.460101451681,-970.8610733,0.04471422,68475.09361878289,64756.02385480558,3719.0697639773134,9878.292036966406,-2091.613056,0.057432027826725796,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
27,Peoria,Elmwood,IL,61529,3,1,1043,17599,115,109000,117205.041,87903.78078,146506.3013,111344.789,OK,23660,,0.597627891,Heavy,42.73458308572179,23441.0082,58,1,1,1,0.2000989540201622,0.025297366,0.015918311,0.241314631,145488.3322160219,151307.86550466277,139668.79892738102,0.2,111344.789,23441.0082,9,2226.8957800000003,200.4206202,1803.785582,6983.4399463690515,145799.91850816907,145488.3322160219,151307.86550466277,139668.79892738102,-311.5862921,5507.946996493702,-6131.119581,-0.002137081,-0.042051598,FALSE,OK,136875.4229488334,0.21052631569493566,OK,146928.90444016407,144866.96287392787,2061.9415662362007,3474.806166351278,621.3693420940253,0.014233345721692454,147654.53076465192,145302.6341779033,2351.896586748626,4486.771654617216,185.69803811860038,0.016186193733205474,149852.98218250254,146610.68356716013,3242.2986153424135,7606.948582,-1122.351351,0.022115022837726324,154348.57164797763,149231.51930390293,5117.052344074706,14239.170774019294,-3743.187088,0.034289354,158979.02879741695,151858.8287,7120.200107940938,21420.102793121536,-6370.496473,0.046886968438960286,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
28,Peoria,Elmwood,IL,61529,3,1,1043,17599,115,109000,111289.9973,83467.49796,139112.4966,105725.4974,OK,37900,"Peoria, IL",0.595813122,Heavy,33.00748661310626,22257.999460000003,53,1,1,1,0.2718234186851919,0.032529535,0.02558405,0.3299370038186156,148008.68556414382,153929.0329867096,142088.33814157805,0.2,105725.4974,22257.999460000003,9,2114.509948,190.3058953,1712.753058,7104.416907078903,138915.17677295892,148008.68556414382,153929.0329867096,142088.33814157805,9093.508791184897,15013.856213750667,3173.1613686191267,0.065460873,0.022842438402574966,FALSE,OK,139246.57137874648,0.21052631585916762,OK,149474.2134048157,138033.99263271116,11440.220772104542,12877.56099834785,9974.692931432655,0.082879735,150212.41004823256,138450.03786223516,11762.372185997403,13934.230559971504,9558.647702,0.084957522,152448.94613106814,139699.22696613127,12749.719164936861,17189.97973186118,8309.458598012541,0.091265495,157022.41451500016,142202.4242,14819.990322600148,24100.134907472006,5806.261371743807,0.10421756455114076,161733.08695045018,144712.2072131416,17020.87973730857,31568.50543272271,3296.478351,0.11761882473562928,FALSE,TRUE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
29,Peoria,Chillicothe,IL,61523,4,3,3096,15681,31,325000,363415.0513,272561.2885,454268.8141,345244.2987,OK,37900,"Peoria, IL",0.595813122,Medium,20.16005288894567,66615.52374417579,30,1,1,1,0.1483086911458667,0.02417323,0.02054982,0.1930317406842277,433565.6912432869,450908.3188930184,416223.0635935554,0.1833042508995713,345244.2987,66615.52374417579,6,6904.885974,621.4397377,3728.638426,20811.15317967777,443304.5000238135,433565.6912432869,450908.3188930184,416223.0635935554,-9738.808781,7603.818869204901,-27081.43643,-0.021968667,-0.06108992,FALSE,OK,407898.6023216843,0.19295184307174135,OK,437858.70005459624,442267.68497143633,-4408.984917,-198.5468174,-8701.993728,-0.009969042,440021.1186772372,443614.3605406431,-3593.241863,2768.839345581655,-10048.6693,-0.008099922,446572.6619805855,447657.47304516385,-1084.811065,11922.15967,-14091.7818,-0.002423306,459969.84184000304,455757.8145303359,4212.027309667144,31396.596150621306,-22192.12329,0.00924181,473768.93709520315,463877.4479545055,9891.489140697639,52506.22737,-30311.75671,0.021323496506059376,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
30,Peoria,Peoria,IL,61614,5,3.5,2996,13962,51,385000,386061.2464,289545.9348,482576.558,366758.1841,OK,37900,"Peoria, IL",0.595813122,Heavy,47.71012592457646,77212.24928,48,1,1,1,0.2148544797340565,0.014844815,0.022527406,0.2522267013836894,483436.20111154777,502773.6491560097,464098.7530670858,0.2,366758.1841,77212.24928,9,7335.163682,660.1647314,5941.482582420001,23204.937653354293,480452.0172977743,483436.20111154777,502773.6491560097,464098.7530670858,2984.183813773445,22321.63186,-16353.26423,0.006211201,-0.034037248,FALSE,OK,454816.7780057441,0.2105263157779933,OK,488223.0094614576,477380.96044167003,10842.049019787577,15536.789034749381,6055.240669877734,0.022711523747735097,490634.1583721213,478817.0250521418,11817.133319979475,18911.00728868862,4619.176059,0.024679852,497939.2871448942,483128.65962151496,14810.627523379226,29313.713556725706,307.54149003280327,0.030655659,512877.4658,491767.66897156363,21109.79678767739,51421.24659737147,-8331.46786,0.042926362,528263.7897320183,500428.18929881684,27835.600433201413,75352.0612,-16991.98819,0.055623566,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
31,Peoria,Peoria,IL,61604,3,1.5,2056,7229,93,150000,180244.4625,135183.3469,225305.5781,171232.2394,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122,Heavy,49.129529585879794,36048.8925,88,1,1,1,0.2223366504925086,0.018619155,0.026756584,0.2677123896217021,228498.1382719543,237638.06380283248,219358.2127410761,0.2,171232.2394,36048.8925,9,3424.644788,308.2180309,2773.9622782799997,10967.910637053807,224447.6496033338,228498.1382719543,237638.06380283248,219358.2127410761,4050.488668620499,13190.414199498686,-5089.436862,0.018046473980809892,-0.022675385,FALSE,OK,214971.04848625459,0.21052631575873676,OK,230760.64321822056,223015.15968615457,7745.483532065991,9964.471995534579,5482.978585799719,0.034730749,231900.28281475126,223686.29844862805,8213.984366123215,11566.933506586734,4811.8398233262415,0.036720999,235353.0824201129,225701.3410152054,9651.741404907516,16506.68555306617,2796.7972567488905,0.042763332,242413.67489271628,229738.86582493037,12674.809067785915,27001.642337437515,-1240.727553,0.055170504225630655,249686.0851394978,233786.55788781587,15899.527251681924,38358.38076429407,-5288.419616,0.068008732,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
32,Peoria,Dunlap,IL,61525,5,3.5,4448,11325,21,499900,586658.3031,439993.7274,733322.8789,557325.388,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122,Medium,31.54513625407894,117331.6606,35,1,1,1,0.1465399449967378,0.02475923,0.016206275,0.1875054501469201,696659.9323051937,724526.3295974015,668793.5350129859,0.2,557325.388,117331.6606,6,11146.50776,1003.1856984000001,6019.114190400001,33439.67675,725262.3473210493,696659.9323051937,724526.3295974015,668793.5350129859,-28602.41502,-736.0177236,-56468.81231,-0.039437336,-0.077859843,FALSE,OK,655417.6643127262,0.21052631576869774,OK,703558.0040121503,723587.0833661831,-20029.07935,-13263.68352,-26927.15106,-0.027680261,707032.6110709897,725760.2359018074,-18727.62483,-8504.936196,-29100.3036,-0.025804148,717559.7302743496,732284.6518139688,-14724.92154,6174.876429536613,-35624.71951,-0.020108194,739086.5222,745356.1662063638,-6269.644024,37410.93373175198,-48696.2339,-0.008411608,761259.1178480574,758458.6791791067,2800.4386689506937,71274.44675529597,-61798.74687,0.003692276,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
33,Peoria,Peoria,IL,61615,3,2.5,1849,3485,19,281000,376183.5444,282137.6583,470229.4305,357374.3672,OK,37900,"Peoria, IL",0.595813122,Light,12.606602865105216,25309.608697579544,26,1,1,1,0.062809335,0.022665278,0.022116726,0.1075913394299557,416657.6358135042,433323.9412460444,399991.3304,0.067279946,357374.3672,25309.608697579544,4,7147.487344,643.273861,2573.095444,19999.566519048203,412404.12520446774,416657.6358135042,433323.9412460444,399991.3304,4253.510609036486,20919.816041576676,-12412.79482,0.010313938074522456,-0.030098619,FALSE,OK,391991.5037733447,0.070820996,OK,420783.22724745143,412602.15359329723,8181.073654154199,12227.314442277711,4055.4822202069918,0.019827996,422861.31656389387,413988.4496024064,8872.866961487452,14986.841772983433,2669.186211097811,0.021432643760976748,429157.3648879094,418150.3030877192,11007.06180019019,23506.79087459529,-1492.667274,0.026323219,442032.0858345466,426487.5760246778,15544.509809868818,41668.943575375655,-9829.940211,0.036447743577340146,455293.04840958305,434843.3885597995,20449.659849783522,61402.52221625706,-18185.75275,0.047027643486802814,FALSE,FALSE,NO_BUY,BASE_MARGIN_FAIL,NO_BUY
