property_id,metro,city,state,zip,beds,baths,sqft,lot_size,age,closed_price,predicted_fair_price,fair_price_low_95,fair_price_high_95,max_offer_price,review_flag,CBSA,CBSA_NAME,Final_City_Score
172,Peoria,Peoria,IL,61606,5,3.5,3124,5662,122,325000,286404.6416,214803.4812,358005.802,272084.4095,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
173,Peoria,Tremont,IL,61568,3,2,1770,26250,35,289500,259945.7987,194959.349,324932.2484,246948.5088,OK,37900,"Peoria, IL",0.595813122
174,Peoria,Creve Coeur,IL,61610,2,1,947,4800,77,84900,95326.44826,71494.8362,119158.0603,90560.12585,OK,37900,"Peoria, IL",0.595813122
175,Peoria,Peoria,IL,61614,3,1,1176,10037,65,110000,123402.202,92551.65149,154252.7525,117232.0919,OK,37900,"Peoria, IL",0.595813122
176,Peoria,Germantown Hills,IL,61548,5,3.5,3487,40075,19,455000,585206.252,438904.689,731507.815,555945.9394,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
177,Peoria,Trivoli,IL,61569,2,1,780,12197,78,105000,110038.8074,82529.10557,137548.5093,104536.8671,REVIEW_REQUIRED,15900,,0.597627891
178,Peoria,Trivoli,IL,61569,2,1,780,12197,78,105000,104123.7637,78092.82276,130154.7046,98917.5755,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
179,Peoria,Morton,IL,61550,3,2,1512,21018,50,165000,220789.1382,165591.8536,275986.4227,209749.6813,OK,37900,"Peoria, IL",0.595813122
180,Peoria,Pekin,IL,61554,3,2.5,1736,10019,18,195000,322174.838,241631.1285,402718.5475,306066.0961,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
181,Peoria,Peoria,IL,61606,3,1,1163,10800,105,90000,114506.0384,85879.52877,143132.548,108780.7364,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
182,Peoria,East Peoria,IL,61611,3,2,1991,9023,17,255000,308438.1759,231328.6319,385547.7199,293016.2671,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
183,Peoria,Washington,IL,61571,4,3,2760,11600,5,431000,432990.7819,324743.0864,541238.4774,411341.2428,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
184,Peoria,Morton,IL,61550,3,1,1566,8109,107,250000,151837.9327,113878.4495,189797.4159,144246.0361,OK,37900,"Peoria, IL",0.595813122
185,Peoria,Dunlap,IL,61525,3,3,1644,11600,8,375000,359217.1893,269412.892,449021.4866,341256.3298,OK,37900,"Peoria, IL",0.595813122
186,Peoria,Peoria,IL,61603,1,1.5,904,29620,105,53000,146448.2798,109836.2099,183060.3498,139125.8659,OK,37900,"Peoria, IL",0.595813122
187,Peoria,Morton,IL,61550,3,2.5,2549,16117,14,494000,387665.5039,290749.128,484581.8799,368282.2287,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
188,Peoria,Pekin,IL,61554,2,2,1076,7350,8,207500,209507.8836,157130.9127,261884.8545,199032.4894,OK,37900,"Peoria, IL",0.595813122
189,Peoria,Washington,IL,61571,4,1.5,1792,12754,59,295000,202865.8482,152149.3862,253582.3103,192722.5558,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
190,Peoria,Peoria,IL,61605,2,1,720,6664,72,39000,88324.48691,66243.36518,110405.6086,83908.26257,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
191,Peoria,Peoria Heights,IL,61616,1,1,1008,7500,102,138000,92434.64497,69325.98373,115543.3062,87812.91272,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
192,Peoria,Peoria,IL,61614,3,2,1392,21780,70,145000,170217.2496,127662.9372,212771.562,161706.3871,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
193,Peoria,East Peoria,IL,61611,3,1.5,644,14319,85,45000,151629.6407,113722.2306,189537.0509,144048.1587,OK,37900,"Peoria, IL",0.595813122
194,Peoria,Mapleton,IL,61547,4,3.5,3205,33105,52,395000,383108.6178,287331.4634,478885.7723,363953.1869,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
195,Peoria,Morton,IL,61550,5,3,3923,12104,35,450000,428149.4204,321112.0653,535186.7754,406741.9493,OK,37900,"Peoria, IL",0.595813122
196,Peoria,Pekin,IL,61554,3,2,1688,20473,19,255000,301825.5266,226369.145,377281.9083,286734.2503,OK,37900,"Peoria, IL",0.595813122
197,Peoria,Peoria,IL,61614,4,2,2145,7200,65,95634,200224.5496,150168.4122,250280.687,190213.3221,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
198,Peoria,Pekin,IL,61554,3,2,1271,6600,61,120000,153134.8471,114851.1353,191418.5589,145478.1048,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
199,Peoria,Peoria,IL,61603,3,1,1292,6153,105,27400,85943.34754,64457.51066,107429.1844,81646.18017,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
200,Peoria,Pekin,IL,61554,2,1,1160,11600,60,145000,131325.9195,98494.43961,164157.3994,124759.6235,OK,37900,"Peoria, IL",0.595813122
201,Peoria,Peoria Heights,IL,61616,4,1,1274,5227,85,160000,115046.6846,86285.01348,143808.3558,109294.3504,OK,37900,"Peoria, IL",0.595813122
202,Peoria,Peoria,IL,61614,2,2,1690,7238,75,181000,180620.4675,135465.3506,225775.5844,171589.4441,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
203,Peoria,Chillicothe,IL,61523,5,3,2575,11600,6,410000,411834.9849,308876.2387,514793.7311,391243.2356,OK,37900,"Peoria, IL",0.595813122
204,Peoria,Wyoming,IL,61491,3,2,1574,9583,12,224900,284503.5587,213377.669,355629.4484,270278.3808,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
205,Peoria,Washington,IL,61571,3,1,1296,8400,89,120000,116721.9818,87541.48636,145902.4773,110885.8827,OK,37900,"Peoria, IL",0.595813122
206,Peoria,Peoria,IL,61614,3,1,1904,21780,89,88000,182224.0538,136668.0404,227780.0673,173112.8511,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
207,Peoria,East Peoria,IL,61611,4,1,1134,9180,74,92000,148088.9662,111066.7246,185111.2077,140684.5179,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
208,Peoria,East Peoria,IL,61611,2,1,909,8800,68,115000,101330.8086,75998.10645,126663.5107,96264.26817,OK,37900,"Peoria, IL",0.595813122
209,Peoria,East Peoria,IL,61611,2,3,2016,522720,40,375000,407974.0099,305980.5075,509967.5124,387575.3094,OK,37900,"Peoria, IL",0.595813122
210,Peoria,Peoria,IL,61614,3,2,2109,11761,64,199000,221634.7556,166226.0667,277043.4445,210553.0178,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
211,Peoria,Peoria,IL,61614,3,2,960,10175,65,69000,131576.4563,98682.34223,164470.5704,124997.6335,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
212,Peoria,Pekin,IL,61554,3,2,1904,9102,57,120000,210371.3591,157778.5193,262964.1989,199852.7912,OK,37900,"Peoria, IL",0.595813122
213,Peoria,Peoria,IL,61615,2,2,1382,20473,80,105000,157003.3439,117752.5079,196254.1799,149153.1767,OK,37900,"Peoria, IL",0.595813122
214,Peoria,Pekin,IL,61554,2,1,874,5450,98,125000,90422.74142,67817.05606,113028.4268,85901.60435,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
215,Peoria,Peoria,IL,61615,4,2.5,1836,8423,36,250000,267848.1259,200886.0945,334810.1574,254455.7196,OK,37900,"Peoria, IL",0.595813122
216,Peoria,Elmwood,IL,61529,3,2,1114,6942,115,40000,129485.3913,97114.04351,161856.7392,123011.1218,REVIEW_REQUIRED,23660,,0.597627891
217,Peoria,Elmwood,IL,61529,3,2,1114,6942,115,40000,123570.3476,92677.7607,154462.9345,117391.8302,OK,37900,"Peoria, IL",0.595813122
218,Peoria,Peoria,IL,61604,3,2.5,1657,5662,88,155000,200241.8044,150181.3533,250302.2554,190229.7141,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
219,Peoria,Washington,IL,61571,3,2.5,2056,87120,44,402000,307300.8854,230475.6641,384126.1068,291935.8412,OK,37900,"Peoria, IL",0.595813122
220,Peoria,Pekin,IL,61554,3,3,2751,9900,59,264900,308932.4624,231699.3468,386165.578,293485.8393,OK,37900,"Peoria, IL",0.595813122
221,Peoria,Washington,IL,61571,4,2,1664,6098,152,110000,150646.3643,112984.7732,188307.9553,143114.046,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
222,Peoria,Peoria,IL,61605,2,1,776,3814,125,25000,53284.90151,39963.67613,66606.12688,50620.65643,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
223,Peoria,Washington,IL,61571,3,3.5,3333,13068,7,135000,362012.4406,271509.3304,452515.5507,343911.8186,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
224,Peoria,Peoria,IL,61607,3,1,960,32670,70,160000,115495.1313,86621.34848,144368.9141,109720.3747,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
225,Peoria,Germantown Hills,IL,61548,3,3,2304,11600,33,200000,332785.2416,249588.9312,415981.552,316145.9795,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
226,Peoria,Morton,IL,61550,2,2,1495,7500,76,210000,168644.298,126483.2235,210805.3725,160212.0831,OK,37900,"Peoria, IL",0.595813122
227,Peoria,Peoria,IL,61614,3,2.5,2980,11600,29,347000,335463.6071,251597.7053,419329.5088,318690.4267,OK,37900,"Peoria, IL",0.595813122
228,Peoria,Washington,IL,61571,3,2,3540,11600,31,400000,356209.5204,267157.1403,445261.9006,338399.0444,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
229,Peoria,East Peoria,IL,61611,3,1.5,1564,31889,61,202000,194538.9446,145904.2084,243173.6807,184811.9973,OK,37900,"Peoria, IL",0.595813122
230,Peoria,Morton,IL,61550,4,1,1842,8400,78,225000,165970.7242,124478.0432,207463.4053,157672.188,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
231,Peoria,Peoria,IL,61604,2,2,1372,9147,64,55000,148586.6578,111439.9934,185733.3223,141157.325,OK,37900,"Peoria, IL",0.595813122
232,Peoria,Pekin,IL,61554,2,2,1604,20250,47,165000,211566.9038,158675.1778,264458.6297,200988.5586,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
233,Peoria,Dunlap,IL,61525,4,2,2041,11600,53,226000,232810.5468,174607.9101,291013.1836,221170.0195,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
234,Peoria,Peoria,IL,61603,4,3.5,4840,20037,125,435000,436332.7479,327249.5609,545415.9349,414516.1105,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
235,Peoria,East Peoria,IL,61611,3,2.5,1932,11600,52,235000,245752.7689,184314.5767,307190.9611,233465.1305,OK,37900,"Peoria, IL",0.595813122
236,Peoria,Metamora,IL,61548,3,3,1743,13503,66,199900,224759.573,168569.6797,280949.4662,213521.5943,OK,37900,"Peoria, IL",0.595813122
237,Peoria,Peoria,IL,61614,4,3.5,3277,13503,35,465000,381615.1722,286211.3792,477018.9653,362534.4136,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
238,Peoria,East Peoria,IL,61611,4,1,1460,16000,90,110000,164163.4709,123122.6032,205204.3387,155955.2974,OK,37900,"Peoria, IL",0.595813122
239,Peoria,Chillicothe,IL,61523,2,1,1200,10890,70,174900,127077.6945,95308.27084,158847.1181,120723.8097,OK,37900,"Peoria, IL",0.595813122
240,Peoria,Morton,IL,61550,3,2,2026,11761,92,260000,213379.5886,160034.6914,266724.4857,202710.6092,OK,37900,"Peoria, IL",0.595813122
241,Peoria,Pekin,IL,61554,4,2,2146,6360,119,89900,173409.8567,130057.3925,216762.3208,164739.3638,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
242,Peoria,Peoria,IL,61614,3,1.5,2049,9737,62,208000,196148.8213,147111.6159,245186.0266,186341.3802,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
243,Peoria,Pekin,IL,61554,3,2,1698,6897,25,235000,253824.9055,190368.6791,317281.1319,241133.6603,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
244,Peoria,East Peoria,IL,61611,3,2,1678,13939,49,220000,258628.1675,193971.1256,323285.2094,245696.7592,OK,37900,"Peoria, IL",0.595813122
245,Peoria,Morton,IL,61550,4,3.5,4032,16875,18,459900,593013.3494,444760.0121,741266.6868,563362.682,OK,37900,"Peoria, IL",0.595813122
246,Peoria,Washington,IL,61571,4,1,1718,7680,64,168000,171268.8089,128451.6067,214086.0112,162705.3685,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
247,Peoria,Chillicothe,IL,61523,3,1.5,1210,9583,66,166200,139199.9645,104399.9734,173999.9556,132239.9663,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
248,Peoria,Peoria,IL,61615,2,1.5,1258,11600,52,130000,149144.1433,111858.1075,186430.1791,141686.9361,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
249,Peoria,Peoria,IL,61607,3,1.5,2174,87120,57,189999,260827.9287,195620.9465,326034.9108,247786.5322,OK,37900,"Peoria, IL",0.595813122
250,Peoria,Morton,IL,61550,3,2.5,2945,16260,64,373000,345448.5853,259086.4389,431810.7316,328176.156,OK,37900,"Peoria, IL",0.595813122
251,Peoria,Glasford,IL,61533,3,1,1332,7500,90,140000,116721.9818,87541.48636,145902.4773,110885.8827,OK,37900,"Peoria, IL",0.595813122
252,Peoria,Glasford,IL,61533,3,1,1332,7500,90,140000,122637.0256,91977.76917,153296.2819,116505.1743,OK,15900,,0.597627891
253,Peoria,Morton,IL,61550,5,3,2925,14040,60,440000,372317.4619,279238.0964,465396.8273,353701.5888,OK,37900,"Peoria, IL",0.595813122
254,Peoria,East Peoria,IL,61611,3,1,1073,6976,65,110000,108687.2432,81515.43238,135859.054,103252.881,OK,37900,"Peoria, IL",0.595813122
255,Peoria,Morton,IL,61550,4,2.5,2186,8712,48,297500,250757.0726,188067.8045,313446.3408,238219.219,OK,37900,"Peoria, IL",0.595813122
256,Peoria,Dunlap,IL,61525,4,4.5,3512,12632,13,496000,563617.0385,422712.7789,704521.2982,535436.1866,OK,37900,"Peoria, IL",0.595813122
257,Peoria,Morton,IL,61550,3,1,1257,10890,62,173000,136087.1471,102065.3603,170108.9339,129282.7897,OK,37900,"Peoria, IL",0.595813122
258,Peoria,Chillicothe,IL,61523,3,2,1612,9583,49,165000,242828.8908,182121.6681,303536.1134,230687.4462,OK,37900,"Peoria, IL",0.595813122
259,Peoria,Washington,IL,61571,2,1.5,1120,5529,27,182000,156221.5495,117166.1621,195276.9369,148410.472,OK,37900,"Peoria, IL",0.595813122
260,Peoria,Peoria,IL,61614,3,1,1300,11600,70,147000,131838.9221,98879.19154,164798.6526,125246.976,OK,37900,"Peoria, IL",0.595813122
261,Peoria,Peoria,IL,61614,3,1.5,1248,11600,66,165000,147636.6846,110727.5134,184545.8557,140254.8503,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
262,Peoria,Peoria,IL,61604,2,1,864,5227,95,50000,88624.18076,66468.13557,110780.2259,84192.97172,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
263,Peoria,East Peoria,IL,61611,4,1,1440,13503,77,179900,169793.8315,127345.3736,212242.2893,161304.1399,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
264,Peoria,Peoria,IL,61614,2,2,1058,11600,50,138000,146155.6144,109616.7108,182694.518,138847.8337,OK,37900,"Peoria, IL",0.595813122
265,Peoria,Washington,IL,61571,4,2.5,2890,18730,25,385000,388902.0512,291676.5384,486127.564,369456.9486,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
266,Peoria,Pekin,IL,61554,2,2,1769,11600,53,319900,206844.245,155133.1837,258555.3062,196502.0327,OK,37900,"Peoria, IL",0.595813122
267,Peoria,Pekin,IL,61554,4,3,3011,12740,72,185000,312343.7128,234257.7846,390429.641,296726.5272,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
268,Peoria,Eureka,IL,61530,3,2,1372,11600,71,199900,157323.3422,117992.5066,196654.1777,149457.1751,OK,37900,"Peoria, IL",0.595813122
269,Peoria,East Peoria,IL,61611,3,1,1040,20037,76,176900,118756.9473,89067.71046,148446.1841,112819.0999,OK,37900,"Peoria, IL",0.595813122
270,Peoria,Peoria,IL,61604,4,1,1481,35250,95,160000,157767.2893,118325.467,197209.1116,149878.9248,OK,37900,"Peoria, IL",0.595813122
271,Peoria,Washington,IL,61571,5,2.5,2981,11600,56,250000,345147.578,258860.6835,431434.4725,327890.1991,OK,37900,"Peoria, IL",0.595813122
272,Peoria,Peoria,IL,61614,5,4.5,4909,11600,57,515000,658556.5208,493917.3906,823195.6509,625628.6947,OK,37900,"Peoria, IL",0.595813122
273,Peoria,Pekin,IL,61554,2,1,800,5500,78,68900,82298.07925,61723.55944,102872.5991,78183.17529,OK,37900,"Peoria, IL",0.595813122
274,Peoria,East Peoria,IL,61611,2,1.5,1404,11600,73,135000,156595.3371,117446.5028,195744.1713,148765.5702,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
275,Peoria,Peoria,IL,61604,2,1,728,43995,49,130000,185444.9371,139083.7029,231806.1714,176172.6903,OK,37900,"Peoria, IL",0.595813122
276,Peoria,Pekin,IL,61554,2,1,1280,4750,143,80000,71073.50717,53305.13038,88841.88396,67519.83181,OK,37900,"Peoria, IL",0.595813122
277,Peoria,Pekin,IL,61554,2,1,1024,6534,135,98000,80983.65135,60737.73851,101229.5642,76934.46878,OK,37900,"Peoria, IL",0.595813122
278,Peoria,Peoria,IL,61614,3,2,1396,7840,75,188000,155452.6192,116589.4644,194315.774,147679.9882,OK,37900,"Peoria, IL",0.595813122
279,Peoria,Peoria,IL,61614,3,1,1750,12196,76,185000,175483.5135,131612.6351,219354.3918,166709.3378,OK,37900,"Peoria, IL",0.595813122
280,Peoria,Trivoli,IL,61569,2,2,1760,33105,43,225000,230097.482,172573.1115,287621.8524,218592.6079,OK,15900,,0.597627891
281,Peoria,Trivoli,IL,61569,2,2,1760,33105,43,225000,224182.4382,168136.8287,280228.0478,212973.3163,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
282,Peoria,East Peoria,IL,61611,2,2,1372,6969,73,135000,143288.5732,107466.4299,179110.7164,136124.1445,OK,37900,"Peoria, IL",0.595813122
283,Peoria,Peoria,IL,61614,2,2,1126,11600,50,110000,157653.4882,118240.1161,197066.8602,149770.8138,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
284,Peoria,Varna,IL,61375,4,3,2016,11600,65,432500,239052.2412,179289.1809,298815.3015,227099.6291,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
285,Peoria,Chillicothe,IL,61523,3,3,3127,11600,22,297500,383631.722,287723.7915,479539.6525,364450.1359,OK,37900,"Peoria, IL",0.595813122
286,Peoria,Washington,IL,61571,3,2,1515,7920,5,357500,317054.6259,237790.9695,396318.2824,301201.8947,OK,37900,"Peoria, IL",0.595813122
287,Peoria,Peoria,IL,61604,3,1.5,2062,6250,86,245000,179599.867,134699.9003,224499.8338,170619.8737,OK,37900,"Peoria, IL",0.595813122
288,Peoria,Metamora,IL,61548,3,2,1805,12825,56,210000,218517.8786,163888.409,273147.3483,207591.9847,OK,37900,"Peoria, IL",0.595813122
289,Peoria,Peoria,IL,61615,5,4.5,4589,11600,30,410000,553302.695,414977.0213,691628.3688,525637.5603,OK,37900,"Peoria, IL",0.595813122
290,Peoria,Peoria,IL,61604,3,1,1128,18295,64,170000,139908.6713,104931.5035,174885.8392,132913.2378,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
291,Peoria,West Peoria,IL,61604,2,1,1260,4791,85,130000,104309.9232,78232.44239,130387.404,99094.42702,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
292,Peoria,Dunlap,IL,61525,3,3,2086,11600,21,245000,335550.4021,251662.8016,419438.0026,318772.882,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
293,Peoria,Peoria,IL,61615,4,4,4789,11600,26,700500,715823.7305,536867.7979,894779.6631,680032.544,OK,37900,"Peoria, IL",0.595813122
294,Peoria,Peoria,IL,61614,4,2,2652,32234,67,325000,301153.6885,225865.2663,376442.1106,286096.004,OK,37900,"Peoria, IL",0.595813122
295,Peoria,Peoria,IL,61604,2,1,672,11600,75,50000,78885.51093,59164.1332,98606.88866,74941.23538,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
296,Peoria,Washington,IL,61571,3,1.5,1469,9100,53,180000,178933.3643,134200.0232,223666.7053,169986.696,OK,37900,"Peoria, IL",0.595813122
297,Peoria,East Peoria,IL,61611,3,2,1451,5000,79,175000,162838.7044,122129.0283,203548.3805,154696.7692,OK,37900,"Peoria, IL",0.595813122
298,Peoria,East Peoria,IL,61611,2,1,1078,8580,66,144000,103926.0156,77944.51168,129907.5195,98729.71479,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
299,Peoria,Morton,IL,61550,4,3,2224,13068,64,290000,289183.7504,216887.8128,361479.6879,274724.5628,OK,37900,"Peoria, IL",0.595813122
300,Peoria,Washburn,IL,61570,3,2,1398,108900,56,230000,223294.0178,167470.5134,279117.5223,212129.3169,OK,37900,"Peoria, IL",0.595813122
301,Peoria,Peoria,IL,61606,3,1,1382,6969,114,92000,111488.5337,83616.40027,139360.6671,105914.107,OK,37900,"Peoria, IL",0.595813122
302,Peoria,Peoria,IL,61614,3,1.5,1640,10890,56,117000,199346.2539,149509.6904,249182.8173,189378.9412,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
303,Peoria,Peoria,IL,61614,4,3,1951,11600,58,264900,237706.8966,178280.1724,297133.6207,225821.5517,OK,37900,"Peoria, IL",0.595813122
304,Peoria,Washington,IL,61571,4,1,1265,11600,66,147297,138125.4096,103594.0572,172656.762,131219.1391,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
305,Peoria,Eureka,IL,61530,3,2.5,1434,30056,55,200000,272764.8814,204573.6611,340956.1018,259126.6374,OK,37900,"Peoria, IL",0.595813122
306,Peoria,Peoria,IL,61614,3,1,1150,6098,75,171000,110513.6427,82885.23201,138142.0533,104987.9605,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
307,Peoria,Peoria,IL,61603,2,1,1430,5040,87,98700,149390.2349,112042.6762,186737.7936,141920.7232,OK,37900,"Peoria, IL",0.595813122
308,Peoria,Peoria,IL,61614,3,2,1986,8276,62,200000,205835.4788,154376.6091,257294.3486,195543.7049,OK,37900,"Peoria, IL",0.595813122
309,Peoria,Morton,IL,61550,2,1.5,2293,11600,37,257000,279368.0026,209526.002,349210.0033,265399.6025,OK,37900,"Peoria, IL",0.595813122
310,Peoria,Germantown Hills,IL,61548,2,2.5,1587,11600,20,217460,321669.9053,241252.429,402087.3816,305586.41,OK,37900,"Peoria, IL",0.595813122
311,Peoria,Pekin,IL,61554,2,1.5,1094,6270,74,107000,115072.2406,86304.18048,143840.3008,109318.6286,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
312,Peoria,Peoria,IL,61614,2,1,900,6098,75,105000,94254.54128,70690.90596,117818.1766,89541.81421,OK,37900,"Peoria, IL",0.595813122
313,Peoria,Peoria,IL,61615,3,1.5,1382,10454,59,153000,143448.1895,107586.1422,179310.2369,136275.7801,OK,37900,"Peoria, IL",0.595813122
314,Peoria,Pekin,IL,61554,3,2,2258,11600,26,395000,310682.5382,233011.9037,388353.1728,295148.4113,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
315,Peoria,Washington,IL,61571,4,4.5,4991,26136,2,949000,893035.4002,669776.5501,1116294.25,848383.6301,OK,37900,"Peoria, IL",0.595813122
316,Peoria,Metamora,IL,61548,3,1.5,1567,12196,79,158000,191281.276,143460.957,239101.595,181717.2122,OK,37900,"Peoria, IL",0.595813122
317,Peoria,Morton,IL,61550,6,2.5,3344,12255,59,415000,371255.0693,278441.302,464068.8366,352692.3158,OK,37900,"Peoria, IL",0.595813122
318,Peoria,East Peoria,IL,61611,1,1,1542,25264,77,59900,170050.182,127537.6365,212562.7275,161547.6729,OK,37900,"Peoria, IL",0.595813122
319,Peoria,Chillicothe,IL,61523,3,2,3025,33976,48,305000,331186.7355,248390.0516,413983.4194,314627.3987,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
320,Peoria,Dunlap,IL,61525,5,3.5,3869,13939,14,555000,551573.3402,413680.0052,689466.6753,523994.6732,OK,37900,"Peoria, IL",0.595813122
321,Peoria,Pekin,IL,61554,2,1,863,6098,135,124000,66903.7644,50177.8233,83629.7055,63558.57618,REVIEW_REQUIRED,37900,"Peoria, IL",0.595813122
